Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Chromosome Maintenance Homo sapiens R-HSA-73886,-0.6802045498630653,-5.4034082478295575,0.0,0.0,86,60,HIST1H2BK;HIST1H2BO;CENPP;POLA2;RBBP4;DNA2;RFC2;DKC1;CENPT;TERT;RFC5;CENPW;TINF2;CENPL;CENPH;CENPO;CENPA;SMARCA5;POT1;TERF2;NPM1;CENPI;HJURP;PRIM2;CENPC;RFC3;MIS18A;RPA2;POLA1;POLD1;MIS18BP1;RFC4;RPA1;FEN1;CENPM;WRAP53;RUVBL1;POLE2;ACD;TERF1;RUVBL2;PCNA;CENPN;CENPQ;ITGB3BP;TERF2IP;RPA3;POLE;POLD2;RBBP7;CENPU;PRIM1;OIP5;NHP2;RFC1;LIG1;CENPK;POLD3;POLD4;RSF1,MIS18BP1;RFC4;RPA1;FEN1;CENPM;WRAP53;RUVBL1;POLE2;ACD;TERF1;RUVBL2;PCNA;CENPN;CENPQ;ITGB3BP;TERF2IP;RPA3;POLE;POLD2;RBBP7;CENPU;PRIM1;OIP5;NHP2;RFC1;LIG1;CENPK;POLD3;POLD4;RSF1
Collagen formation Homo sapiens R-HSA-1474290,0.6194064281248768,4.9212752926057926,0.0,0.0,85,84,ITGA6;MMP7;PLOD1;COL23A1;COLGALT1;MMP3;COL9A2;LAMC2;COL13A1;TLL1;COL4A2;LAMB3;COL6A2;LOXL4;COL17A1;COL16A1;LOX;MMP20;COL4A1;COL18A1;PCOLCE;ADAMTS2;DST;COL14A1;COL15A1;COLGALT2;CTSB;COL5A1;PLOD2;COL6A1;CRTAP;COL22A1;COL7A1;MMP13;CTSL;COL6A6;COL8A2;MMP9;PLOD3;PCOLCE2;ITGB4;PLEC;COL11A2;COL1A1;COL5A3;COL21A1;COL27A1;LOXL1;P4HA1;CTSV;COL5A2;COL3A1;COL9A3;ADAMTS3;PPIB;COL6A3;BMP1;CD151;CTSS;COL11A1;P4HB;LAMA3;COL1A2;COL12A1;COL4A3;COL4A4;LOXL3;COL4A6;COL28A1;TLL2;COL10A1;COL20A1;COL9A1;P4HA2;COL19A1;COL6A5;LOXL2;COL8A1;COL25A1;SERPINH1;COL2A1;ADAMTS14;COL24A1;COL4A5,ITGA6;MMP7;PLOD1;COL23A1;COLGALT1;MMP3;COL9A2;LAMC2;COL13A1;TLL1;COL4A2;LAMB3;COL6A2;LOXL4;COL17A1;COL16A1;LOX;MMP20;COL4A1;COL18A1;PCOLCE;ADAMTS2;DST;COL14A1;COL15A1;COLGALT2;CTSB;COL5A1;PLOD2;COL6A1;CRTAP;COL22A1;COL7A1;MMP13;CTSL;COL6A6;COL8A2;MMP9;PLOD3;PCOLCE2;ITGB4;PLEC;COL11A2;COL1A1;COL5A3;COL21A1;COL27A1;LOXL1;P4HA1;CTSV;COL5A2
Extension of Telomeres Homo sapiens R-HSA-180786,-0.759879246456401,-4.887059714968958,0.0,0.000292525766310649,28,28,POLA2;DNA2;RFC2;DKC1;TERT;RFC5;PRIM2;RFC3;RPA2;POLA1;POLD1;RFC4;RPA1;FEN1;WRAP53;RUVBL1;POLE2;RUVBL2;PCNA;RPA3;POLE;POLD2;PRIM1;NHP2;RFC1;LIG1;POLD3;POLD4,RPA2;POLA1;POLD1;RFC4;RPA1;FEN1;WRAP53;RUVBL1;POLE2;RUVBL2;PCNA;RPA3;POLE;POLD2;PRIM1;NHP2;RFC1;LIG1;POLD3;POLD4
"Cell Cycle, Mitotic Homo sapiens R-HSA-69278",-0.43797876983817763,-4.897423614414572,0.0,0.00039003435508086536,462,422,CDK6;ZW10;PRKCA;RANGAP1;CEP164;HIST1H2BK;E2F3;LPIN1;NEK6;CDC26;NUP50;PSME4;PSMD5;RCC2;CCND2;TK2;E2F4;NCAPD3;PPP2R5B;CCNA1;CSNK1E;PMF1;PSMB10;PPP1R12B;CSNK2A2;FKBPL;PSMB4;CSNK1D;TUBA4A;CDC16;CDK4;LMNA;NDEL1;SDCCAG8;NUP93;TP53;CDK5RAP2;GORASP2;HAUS2;NUP214;PSMA4;DCTN2;PSMD3;DYNC1H1;OFD1;MYC;RPS27A;MCPH1;CCNE1;NEK9;TFDP1;BORA;PSMB2;E2F5;SKP2;NUP205;PSMB8;PSMB5;ACTR1A;MIS12;SSNA1;MASTL;RPA4;STAG2;RAB8A;PHLDA1;HIST1H2BO;CENPP;ORC6;RBL1;TPR;PRKCB;YWHAG;AJUBA;PSMD7;MAPK1;CENPJ;POLA2;PPP2R5D;MCM5;TUBG1;CCND3;DHFR;PSMC2;CEP57;ENSA;ODF2;ANKLE2;PPP1R12A;DCTN1;GORASP1;CCNE2;HDAC8;SFI1;TUBGCP3;NUP62;PPP1CB;PSME2;TUBGCP5;NCAPD2;CEP250;E2F1;TUBGCP6;RBBP4;PSMB9;ANAPC4;NUP188;ORC2;DNA2;ESCO2;POM121;NUF2;GINS3;SET;PPP2R1B;TUBB;BLZF1;MAD1L1;HDAC1;CUL1;OPTN;RFC2;DYNC1I2;RRM2;PHF8;NUP85;CKS1B;LPIN2;TMPO;TAOK1;CENPT;ANAPC2;CDC6;PPP2CB;FZR1;PSMC5;PSMD8;PSMA1;PSMD12;NUP160;SKA2;CSNK2A1;CDKN2B;NIPBL;PSMD11;RFC5;PCNT;NCAPH;CLASP1;PSMB7;RPS27;PPP2R1A;PPP2R5E;NUP54;NDC1;NEDD1;NUP98;LEMD2;DYRK1A;NUP153;NDC80;CENPL;ANAPC11;CENPH;CDK11A;ANAPC10;PSMA8;LPIN3;CDK11B;INCENP;USO1;CENPO;CENPA;GOLGA2;NUP88;HAUS6;PSMC1;BUB1;PRKACA;CTDNEP1;HAUS4;NUP155;PPP2R5C;RAD21;MYBL2;MAU2;NSL1;ANAPC16;CENPE;GMNN;CNEP1R1;TUBB4B;ZWINT;NUDC;PSMB3;CDKN2D;DCTN3;LIN52;CEP192;CDC20;STAG1;PPP2R2D;PSMC6;ORC5;PRKAR2B;CNTRL;GINS1;BANF1;KIF2B;UBB;SMC4;CENPI;CDC14A;CDCA8;CDC25A;MAPRE1;UBA52;PLK1;CDC25B;DYNLL1;MAX;PSMA7;PRIM2;ORC1;EP300;CDT1;TUBB4A;TUBG2;MCM10;XPO1;PCM1;PPP2R3B;CENPC;PSMB11;RFC3;ERCC6L;MCM7;CDCA5;ESCO1;RAB2A;CEP152;CDC27;SEH1L;UBE2D1;CDKN2A;RAB1A;PSMA5;NCAPH2;CDC45;TUBA1A;PPP1CC;ANAPC7;HAUS8;SMC2;EMD;UBE2E1;PSMD2;PSMD13;RPA2;SPC24;PPP2R5A;POLA1;ANAPC1;RAE1;SKA1;TUBGCP2;PAFAH1B1;POLD1;HAUS3;KIF23;UBC;ALMS1;HMMR;RANBP2;LMNB1;PSMD4;PSMD1;NUP133;CCNA2;PSMB6;MCM6;PSMC4;CDKN1A;RFC4;PSMF1;PSMD14;CCNH;KIF2C;NDE1;DSN1;NINL;CEP63;CEP41;PSMA3;PSMD6;RPA1;FOXM1;AKAP9;CEP76;MCM4;MCM8;NCAPG;CDK1;FGFR1OP;BIRC5;FEN1;KIF20A;NUMA1;VRK1;CENPM;E2F2;CLIP1;CEP72;NEK7;PSMA6;PPP2R2A;CDC7;POLE2;BUB1B;ZWILCH;RBL2;NCAPG2;KIF2A;CEP70;PSME1;NEK2;CCNB2;PSMC3;TFDP2;ANAPC15;LEMD3;CCP110;TPX2;SMC1A;GINS4;NUP43;PSME3;CETN2;PCNA;AURKB;AAAS;CENPN;WEE1;CENPQ;ORC4;CENPF;NUP37;ITGB3BP;NUP35;DBF4;AURKA;CDK2;MAPK3;HAUS1;PTK6;SPDL1;CDKN2C;PDS5B;PSMB1;CEP135;NUP210;SPC25;CSNK2B;RPA3;AHCTF1;BTRC;PDS5A;UBE2C;RB1;NUP107;LIN9;POLE;BUB3;HSP90AA1;ESPL1;ANAPC5;HSP90AB1;PKMYT1;MCM3;VRK2;PSMA2;POLD2;KIF18A;SMC3;CENPU;LIN54;CDC23;FBXO5;YWHAE;CLASP2;PRIM1;ORC3;CEP131;PSMD9;PSMD10;CKAP5;MCM2;CEP290;MAD2L1;MNAT1;TYMS;KNTC1;FBXW11;PLK4;TOP2A;TUBGCP4;CDC25C;RAB1B;RFC1;PPP2CA;CCNB1;ARPP19;PTTG1;CDK7;LIG1;GINS2;SKP1;CENPK;POLD3;CDKN1B;POLD4;CCND1,RAE1;SKA1;TUBGCP2;PAFAH1B1;POLD1;HAUS3;KIF23;UBC;ALMS1;HMMR;RANBP2;LMNB1;PSMD4;PSMD1;NUP133;CCNA2;PSMB6;MCM6;PSMC4;CDKN1A;RFC4;PSMF1;PSMD14;CCNH;KIF2C;NDE1;DSN1;NINL;CEP63;CEP41;PSMA3;PSMD6;RPA1;FOXM1;AKAP9;CEP76;MCM4;MCM8;NCAPG;CDK1;FGFR1OP;BIRC5;FEN1;KIF20A;NUMA1;VRK1;CENPM;E2F2;CLIP1;CEP72;NEK7;PSMA6;PPP2R2A;CDC7;POLE2;BUB1B;ZWILCH;RBL2;NCAPG2;KIF2A;CEP70;PSME1;NEK2;CCNB2;PSMC3;TFDP2;ANAPC15;LEMD3;CCP110;TPX2;SMC1A;GINS4;NUP43;PSME3;CETN2;PCNA;AURKB;AAAS;CENPN;WEE1;CENPQ;ORC4;CENPF;NUP37;ITGB3BP;NUP35;DBF4;AURKA;CDK2;MAPK3;HAUS1;PTK6;SPDL1;CDKN2C;PDS5B;PSMB1;CEP135;NUP210;SPC25;CSNK2B;RPA3;AHCTF1;BTRC;PDS5A;UBE2C;RB1;NUP107;LIN9;POLE;BUB3;HSP90AA1;ESPL1;ANAPC5;HSP90AB1;PKMYT1;MCM3;VRK2;PSMA2;POLD2;KIF18A;SMC3;CENPU;LIN54;CDC23;FBXO5;YWHAE;CLASP2;PRIM1;ORC3;CEP131;PSMD9;PSMD10;CKAP5;MCM2;CEP290;MAD2L1;MNAT1;TYMS;KNTC1;FBXW11;PLK4;TOP2A;TUBGCP4;CDC25C;RAB1B;RFC1;PPP2CA;CCNB1;ARPP19;PTTG1;CDK7;LIG1;GINS2;SKP1;CENPK;POLD3;CDKN1B;POLD4;CCND1
Resolution of Abasic Sites (AP sites) Homo sapiens R-HSA-73933,-0.6760328902020682,-4.852059301642281,0.0,0.00039003435508086536,35,35,APEX1;MBD4;MPG;TDG;MUTYH;NTHL1;RFC2;PNKP;UNG;LIG3;RFC5;OGG1;PARP1;SMUG1;XRCC1;PARP2;PARG;RFC3;NEIL1;RPA2;POLD1;RFC4;RPA1;FEN1;POLE2;NEIL2;PCNA;RPA3;POLE;POLD2;RFC1;POLB;LIG1;POLD3;POLD4,RPA2;POLD1;RFC4;RPA1;FEN1;POLE2;NEIL2;PCNA;RPA3;POLE;POLD2;RFC1;POLB;LIG1;POLD3;POLD4
Assembly of collagen fibrils and other multimeric structures Homo sapiens R-HSA-2022090,0.6271726670057766,4.750609221658969,0.0,0.0004184030714501735,54,54,ITGA6;MMP7;MMP3;LAMC2;TLL1;COL4A2;LAMB3;COL6A2;LOXL4;LOX;MMP20;COL4A1;COL18A1;PCOLCE;DST;COL15A1;CTSB;COL5A1;COL6A1;COL7A1;MMP13;CTSL;COL6A6;COL8A2;MMP9;ITGB4;PLEC;COL11A2;COL1A1;COL5A3;COL27A1;LOXL1;CTSV;COL5A2;COL3A1;COL6A3;BMP1;CD151;CTSS;COL11A1;LAMA3;COL1A2;COL4A3;COL4A4;LOXL3;COL4A6;TLL2;COL10A1;COL6A5;LOXL2;COL8A1;COL2A1;COL24A1;COL4A5,ITGA6;MMP7;MMP3;LAMC2;TLL1;COL4A2;LAMB3;COL6A2;LOXL4;LOX;MMP20;COL4A1;COL18A1;PCOLCE;DST;COL15A1;CTSB;COL5A1;COL6A1;COL7A1;MMP13;CTSL;COL6A6;COL8A2;MMP9;ITGB4;PLEC;COL11A2;COL1A1;COL5A3;COL27A1;LOXL1;CTSV;COL5A2
Telomere Maintenance Homo sapiens R-HSA-157579,-0.6751977453310776,-4.855309773104516,0.0,0.00046804122609703843,59,36,HIST1H2BK;HIST1H2BO;POLA2;DNA2;RFC2;DKC1;TERT;RFC5;TINF2;POT1;TERF2;PRIM2;RFC3;RPA2;POLA1;POLD1;RFC4;RPA1;FEN1;WRAP53;RUVBL1;POLE2;ACD;TERF1;RUVBL2;PCNA;TERF2IP;RPA3;POLE;POLD2;PRIM1;NHP2;RFC1;LIG1;POLD3;POLD4,RPA2;POLA1;POLD1;RFC4;RPA1;FEN1;WRAP53;RUVBL1;POLE2;ACD;TERF1;RUVBL2;PCNA;TERF2IP;RPA3;POLE;POLD2;PRIM1;NHP2;RFC1;LIG1;POLD3;POLD4
Cell Cycle Homo sapiens R-HSA-1640170,-0.4554278228340657,-4.9189303649454,0.0,0.000585051532621298,566,520,CDK6;ZW10;PRKCA;RANGAP1;CEP164;HIST1H2BK;E2F3;LPIN1;NEK6;CDC26;SUN2;NUP50;PSME4;PSMD5;RCC2;CCND2;TK2;E2F4;NCAPD3;PIAS4;PPP2R5B;CHEK1;CCNA1;CSNK1E;PMF1;PSMB10;PPP1R12B;CSNK2A2;FKBPL;PSMB4;CSNK1D;TUBA4A;CDC16;CDK4;LMNA;SYCP1;NDEL1;SDCCAG8;NUP93;TP53;CDK5RAP2;GORASP2;HAUS2;NUP214;PSMA4;DCTN2;PSMD3;DYNC1H1;OFD1;MYC;RNF168;SUN1;RPS27A;MCPH1;YWHAH;CCNE1;NEK9;TFDP1;BORA;PSMB2;E2F5;SKP2;YWHAQ;NUP205;PSMB8;PSMB5;ACTR1A;MIS12;SSNA1;MASTL;UBE2I;RPA4;STAG2;KAT5;RAB8A;PHLDA1;HIST1H2BO;CENPP;ORC6;BRCA2;RBL1;TPR;MDM4;SUMO1;PRKCB;YWHAG;STAG3;AJUBA;BRIP1;PSMD7;MAPK1;CENPJ;POLA2;PPP2R5D;SYCE2;MCM5;TUBG1;CCND3;DHFR;PSMC2;CEP57;RBBP8;ENSA;ODF2;SYCP3;ANKLE2;UBE2V2;PPP1R12A;DCTN1;GORASP1;CCNE2;HDAC8;SFI1;TUBGCP3;NUP62;PPP1CB;PSME2;TUBGCP5;RAD51;NCAPD2;CEP250;E2F1;TUBGCP6;TOP3A;RBBP4;PSMB9;ANAPC4;NUP188;MSH4;ORC2;DNA2;ESCO2;POM121;NUF2;GINS3;SET;PPP2R1B;TUBB;BLZF1;MAD1L1;MLH3;HDAC1;CUL1;OPTN;NBN;RFC2;BLM;DYNC1I2;RRM2;PHF8;NUP85;YWHAZ;CKS1B;LPIN2;TMPO;TAOK1;DKC1;UIMC1;CENPT;ANAPC2;CDC6;PPP2CB;TERT;FZR1;PSMC5;PSMD8;PSMA1;PSMD12;SMC1B;NUP160;SKA2;HERC2;CSNK2A1;CDKN2B;NIPBL;PSMD11;RFC5;PCNT;NCAPH;CLASP1;PSMB7;RPS27;PPP2R1A;CENPW;PPP2R5E;BRCC3;BABAM1;TINF2;NUP54;CLSPN;NDC1;NEDD1;NUP98;LEMD2;DYRK1A;NUP153;NDC80;CENPL;ANAPC11;CENPH;CDK11A;ANAPC10;PSMA8;ATRIP;YWHAB;LPIN3;TEX15;EXO1;CDK11B;INCENP;USO1;CENPO;CENPA;SYNE2;PCBP4;GOLGA2;NUP88;PRDM9;HAUS6;PSMC1;BUB1;PRKACA;CTDNEP1;HAUS4;NUP155;PPP2R5C;RAD21;ATM;MYBL2;MAU2;NSL1;SMARCA5;ANAPC16;CENPE;GMNN;CNEP1R1;TUBB4B;ZWINT;NUDC;PSMB3;CDKN2D;DCTN3;POT1;LIN52;CEP192;TERF2;CDC20;STAG1;PPP2R2D;NPM1;PSMC6;ORC5;PRKAR2B;CNTRL;TP53BP1;GINS1;BANF1;KIF2B;UBB;SMC4;CENPI;CDC14A;CDCA8;CDC25A;MAPRE1;UBA52;PLK1;CDC25B;HJURP;DYNLL1;DIDO1;RNF8;MAX;PSMA7;PRIM2;ORC1;EP300;TOPBP1;CDT1;SYNE1;HUS1;TUBB4A;SPO11;MLH1;TUBG2;MCM10;CHEK2;XPO1;PCM1;PPP2R3B;CENPC;PSMB11;RFC3;ERCC6L;MCM7;CDCA5;ESCO1;RAB2A;CEP152;RAD9B;CDC27;SEH1L;UBE2D1;CDKN2A;RAB1A;PSMA5;NCAPH2;CDC45;TUBA1A;PPP1CC;MIS18A;ANAPC7;HAUS8;SMC2;EMD;UBE2E1;PSMD2;PSMD13;RPA2;SYCE1;SPC24;PPP2R5A;POLA1;ANAPC1;RAE1;SKA1;TUBGCP2;PAFAH1B1;SFN;RHNO1;RAD17;POLD1;HAUS3;KIF23;UBC;ALMS1;HMMR;MSH5;RANBP2;LMNB1;PSMD4;PSMD1;NUP133;CCNA2;PSMB6;RMI1;MCM6;PSMC4;CDKN1A;MIS18BP1;RFC4;WRN;PSMF1;PSMD14;CCNH;KIF2C;NDE1;DSN1;NINL;CEP63;CEP41;PSMA3;PSMD6;RPA1;FOXM1;AKAP9;CEP76;MCM4;MCM8;NCAPG;CDK1;FGFR1OP;BIRC5;ZNF385A;FEN1;HSPA2;KIF20A;NUMA1;VRK1;CENPM;WRAP53;REC8;E2F2;CLIP1;RUVBL1;BARD1;BRCA1;CEP72;NEK7;PSMA6;PPP2R2A;CDC7;POLE2;BUB1B;ZWILCH;ACD;RBL2;NCAPG2;TERF1;KIF2A;CEP70;PSME1;NEK2;CCNB2;PSMC3;SYCP2;TFDP2;ANAPC15;LEMD3;CCP110;TPX2;RUVBL2;SMC1A;GINS4;NUP43;PSME3;CETN2;PCNA;AURKB;AAAS;CENPN;WEE1;FKBP6;RAD1;CENPQ;ORC4;CENPF;TEX12;NUP37;ITGB3BP;TERF2IP;NUP35;DBF4;RAD51C;AURKA;CDK2;MAPK3;HAUS1;PTK6;SPDL1;CDKN2C;PDS5B;PSMB1;CEP135;NUP210;SPC25;CSNK2B;RPA3;AHCTF1;BTRC;PDS5A;UBE2C;RB1;NUP107;DMC1;LIN9;POLE;BUB3;MDM2;HSP90AA1;ESPL1;PSMC3IP;ANAPC5;HSP90AB1;PKMYT1;MCM3;RAD50;VRK2;PSMA2;POLD2;KIF18A;RBBP7;SMC3;MDC1;CENPU;LIN54;CDC23;FBXO5;YWHAE;CLASP2;PRIM1;ORC3;CEP131;MND1;PSMD9;PSMD10;UBE2N;CKAP5;MCM2;RMI2;CEP290;MAD2L1;MNAT1;ATR;TYMS;KNTC1;FBXW11;OIP5;PLK4;NHP2;TOP2A;TUBGCP4;CDC25C;RAB1B;RFC1;PPP2CA;CCNB1;ARPP19;PTTG1;CDK7;LIG1;GINS2;RAD9A;SKP1;CENPK;POLD3;CDKN1B;POLD4;CCND1;RSF1,RAE1;SKA1;TUBGCP2;PAFAH1B1;SFN;RHNO1;RAD17;POLD1;HAUS3;KIF23;UBC;ALMS1;HMMR;MSH5;RANBP2;LMNB1;PSMD4;PSMD1;NUP133;CCNA2;PSMB6;RMI1;MCM6;PSMC4;CDKN1A;MIS18BP1;RFC4;WRN;PSMF1;PSMD14;CCNH;KIF2C;NDE1;DSN1;NINL;CEP63;CEP41;PSMA3;PSMD6;RPA1;FOXM1;AKAP9;CEP76;MCM4;MCM8;NCAPG;CDK1;FGFR1OP;BIRC5;ZNF385A;FEN1;HSPA2;KIF20A;NUMA1;VRK1;CENPM;WRAP53;REC8;E2F2;CLIP1;RUVBL1;BARD1;BRCA1;CEP72;NEK7;PSMA6;PPP2R2A;CDC7;POLE2;BUB1B;ZWILCH;ACD;RBL2;NCAPG2;TERF1;KIF2A;CEP70;PSME1;NEK2;CCNB2;PSMC3;SYCP2;TFDP2;ANAPC15;LEMD3;CCP110;TPX2;RUVBL2;SMC1A;GINS4;NUP43;PSME3;CETN2;PCNA;AURKB;AAAS;CENPN;WEE1;FKBP6;RAD1;CENPQ;ORC4;CENPF;TEX12;NUP37;ITGB3BP;TERF2IP;NUP35;DBF4;RAD51C;AURKA;CDK2;MAPK3;HAUS1;PTK6;SPDL1;CDKN2C;PDS5B;PSMB1;CEP135;NUP210;SPC25;CSNK2B;RPA3;AHCTF1;BTRC;PDS5A;UBE2C;RB1;NUP107;DMC1;LIN9;POLE;BUB3;MDM2;HSP90AA1;ESPL1;PSMC3IP;ANAPC5;HSP90AB1;PKMYT1;MCM3;RAD50;VRK2;PSMA2;POLD2;KIF18A;RBBP7;SMC3;MDC1;CENPU;LIN54;CDC23;FBXO5;YWHAE;CLASP2;PRIM1;ORC3;CEP131;MND1;PSMD9;PSMD10;UBE2N;CKAP5;MCM2;RMI2;CEP290;MAD2L1;MNAT1;ATR;TYMS;KNTC1;FBXW11;OIP5;PLK4;NHP2;TOP2A;TUBGCP4;CDC25C;RAB1B;RFC1;PPP2CA;CCNB1;ARPP19;PTTG1;CDK7;LIG1;GINS2;RAD9A;SKP1;CENPK;POLD3;CDKN1B;POLD4;CCND1;RSF1
DNA strand elongation Homo sapiens R-HSA-69190,-0.713584013151845,-4.756058583247712,0.0,0.000585051532621298,32,32,POLA2;MCM5;DNA2;GINS3;RFC2;RFC5;GINS1;PRIM2;RFC3;MCM7;CDC45;RPA2;POLA1;POLD1;MCM6;RFC4;RPA1;MCM4;MCM8;FEN1;GINS4;PCNA;RPA3;MCM3;POLD2;PRIM1;MCM2;RFC1;LIG1;GINS2;POLD3;POLD4,RPA2;POLA1;POLD1;MCM6;RFC4;RPA1;MCM4;MCM8;FEN1;GINS4;PCNA;RPA3;MCM3;POLD2;PRIM1;MCM2;RFC1;LIG1;GINS2;POLD3;POLD4
S Phase Homo sapiens R-HSA-69242,-0.5596091427941917,-4.720873092995782,0.0,0.0006500572584681089,124,124,PSME4;PSMD5;CCNA1;PSMB10;PSMB4;CDK4;PSMA4;PSMD3;MYC;RPS27A;CCNE1;PSMB2;SKP2;PSMB8;PSMB5;STAG2;ORC6;PSMD7;POLA2;MCM5;PSMC2;CCNE2;PSME2;PSMB9;ORC2;DNA2;ESCO2;GINS3;CUL1;RFC2;CKS1B;CDC6;FZR1;PSMC5;PSMD8;PSMA1;PSMD12;PSMD11;RFC5;PSMB7;PSMA8;PSMC1;RAD21;PSMB3;STAG1;PSMC6;ORC5;GINS1;UBB;CDC25A;UBA52;CDC25B;MAX;PSMA7;PRIM2;ORC1;CDT1;PSMB11;RFC3;MCM7;CDCA5;ESCO1;PSMA5;CDC45;PSMD2;PSMD13;RPA2;POLA1;POLD1;UBC;PSMD4;PSMD1;CCNA2;PSMB6;MCM6;PSMC4;CDKN1A;RFC4;PSMF1;PSMD14;CCNH;PSMA3;PSMD6;RPA1;MCM4;MCM8;FEN1;PSMA6;POLE2;PSME1;PSMC3;SMC1A;GINS4;PSME3;PCNA;WEE1;ORC4;CDK2;PTK6;PDS5B;PSMB1;RPA3;PDS5A;RB1;POLE;MCM3;PSMA2;POLD2;SMC3;PRIM1;ORC3;PSMD9;PSMD10;MCM2;MNAT1;RFC1;CDK7;LIG1;GINS2;SKP1;POLD3;CDKN1B;POLD4;CCND1,PSMD2;PSMD13;RPA2;POLA1;POLD1;UBC;PSMD4;PSMD1;CCNA2;PSMB6;MCM6;PSMC4;CDKN1A;RFC4;PSMF1;PSMD14;CCNH;PSMA3;PSMD6;RPA1;MCM4;MCM8;FEN1;PSMA6;POLE2;PSME1;PSMC3;SMC1A;GINS4;PSME3;PCNA;WEE1;ORC4;CDK2;PTK6;PDS5B;PSMB1;RPA3;PDS5A;RB1;POLE;MCM3;PSMA2;POLD2;SMC3;PRIM1;ORC3;PSMD9;PSMD10;MCM2;MNAT1;RFC1;CDK7;LIG1;GINS2;SKP1;POLD3;CDKN1B;POLD4;CCND1
