Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Adaptive Immune System Homo sapiens R-HSA-1280218,0.5625128310200993,4.471079273384125,0.0,0.0,762,702,FYN;HLA-E;PLCG2;CD247;ICOS;CD79B;CD3D;HLA-DOB;ITK;CD96;LYN;CTLA4;SH2D1A;VCAM1;HERC5;CD3G;EGFR;UBE2E2;KLRD1;LGMN;LILRB3;WAS;SOCS1;CD8A;HCST;SLAMF6;PIK3CD;PDCD1;KIR2DL3;SH3KBP1;LILRB2;CD79A;CD3E;ITGB7;CD19;TRIM69;HLA-F;SLAMF7;SYK;KLRB1;LAIR2;RASGRP3;IFI30;PSMD7;TRAT1;CD4;ICAM2;ITGB2;SELL;HERC6;NCF4;PSMB9;BTLA;LCK;CYBA;NCR3;CYBB;HLA-A;RIPK2;LILRB4;LILRB5;HLA-B;LCP2;BLK;KIF2C;RPS6KB2;NRAS;CTSS;FBXO31;CALR;AP1M1;SKP2;HLA-G;AGO1;RASGRP2;LAT;CD1B;PSMB2;RNF114;UBE2S;IGLV8-61;LAIR1;HLA-DQA1;CD226;UBE2C;CD300LF;AP1S2;CDC20;HLA-DRB3;CTSV;HLA-DMB;CD1D;PDCD1LG2;BTK;VAV1;SIGLEC10;CD80;RNF19B;CSK;CTSL;TYROBP;HLA-DRB4;CD1C;SIGLEC1;TAP2;ITGA4;AP2M1;CD300A;PDGFRA;CD40LG;CD86;ICOSLG;PSMA4;PSME2;CD28;HLA-DPA1;FOXO1;PSMB10;MAP3K7;DYNLL2;HLA-DOA;HLA-DRA;UBE2N;HLA-H;TAP1;HLA-DMA;CD8B;AGO2;DYNC1LI2;KIF18A;B2M;UBE2J1;LRR1;CENPE;FCGR1A;KIF2A;KIR2DL4;FGFR4;PLCG1;C3;PSMA7;PRKCB;CTSA;TRIM21;PIK3AP1;SEC61B;PSMD14;DYNC1I1;PSMD3;CLTA;CLEC2B;UBE2L3;KIF20A;PRKCQ;CD160;YWHAZ;CD40;RASGRP1;CANX;CD33;HLA-DPB1;KIF3C;KLRF1;AGO3;CALM1;MICB;PSMB5;KIF4A;KIT;CD36;SOCS3;CTSH;PSME4;CLTC;RNF130;ERBB2;PVR;PSMA6;PSMB7;FCGR2B;PSMA3;HSPA5;CBLB;SH2D1B;PSMA5;CD74;SIGLEC7;CD274;ICAM3;SOS1;RNF217;LILRB1;HRAS;ITGB1;ITGAL;AP2S1;UBE3D;KLRC1;ORAI1;YES1;UBA6;NRG4;SPSB1;PSMC3;OSCAR;SPTBN2;GRAP2;CTSC;CD200R1;SEC61A2;KIF11;HBEGF;ASB16;NCF2;CUL2;CARD11;MAPK1;CD300C;CD300LG;UBAC1;PSMC2;ULBP1;NFKBIE;PSMB3;PSMD2;CTSK;RBX1;SEC61A1;FBXO6;KIF23;PSMD9;FBXW7;UBE2W;PIP4K2A;SIGLEC9;LRRC41;KLHL13;CD34;FBXO17;MEX3C;MAP3K14;GRB2;ICAM4;MALT1;KIF15;UBE2M;PSMD1;CD81;RNF138;SEC24D;DNM2;CDC34;TREML2;TRPC1;PSMB8;PSMC1;SEC61G;VASP;CTSO;MRC2;CUL1;PPP2R5D;PSMD11;MAP3K8;ATG7;PTPN11;CD22;UBE2E1;KLB;CDKN1A;ANAPC11;CTSB;RNF213;SEC23A;PDGFRB;DAPP1;PSMB1;ITPR3;HLA-C;TREM1;ACTR1A;UBE2O;NCK1;HLA-DQB2;NRG2;MIB2;GSK3B;HERC2;CDC26;AP1G1;FBXO2;PHLPP2;HECTD3;PRR5;DNM3;PSMC5;KLHL21;PIP4K2B;RAF1;UBR4;CD1A;LILRA5;CDC42;PDGFA;BCL10;KL;RILP;TAB2;HERC1;FOXO3;RNF126;KIF5B;BTC;CD300LB;WSB1;ANAPC10;UBE2Z;LILRA3;PDGFB;PSMD10;ZAP70;FGF18;ULBP3;NRG1;IKBKG;UBE2E3;RAP1A;ASB2;FBXL4;PAK3;MOV10;PSMA1;NR4A1;SIGLEC11;CDH1;CLEC2D;AP1B1;PPP2R5C;STIM1;PPP2R1B;AREL1;ARIH2;PSMD8;SIAH1;RPS27A;FBXO27;PSMC4;FGF7;NFKBIB;LILRA1;ICAM5;ANAPC5;FZR1;KLC1;DYNC1H1;SIGLEC6;DCTN2;INPP5D;IRS2;HECW2;BLNK;AKT3;HLA-DRB1;PRKG1;SEC24A;FGF5;AP2A1;PSMC6;SIGLEC8;PSMD6;TAPBP;ASB14;SMURF2;UBE3C;PJA1;IFITM1;UBE2G2;TRIM63;DNM1;ASB12;TNRC6A;ZBTB16;CXADR;GLYCAM1;KLC2;FBXO3;BTBD1;FGFR3;TRAIP;NCF1;UBC;TREML1;YWHAB;CBL;NFKBIA;ASB6;CREB1;KIR3DL1;TRIM50;TRIM36;KLRK1;KIF2B;ASB7;PSMA8;FGF17;NCR2;MTOR;HLA-DRB5;PAK1;PPP2R5B;KIR2DL1;RLIM;RNF19A;SPSB4;RICTOR;HACE1;GAN;MDM2;UBE2G1;TRIM71;LILRA4;HERC3;UBA52;ASB3;GSK3A;PTPRJ;RAET1E;ZNRF1;INS;FGF4;NRG3;UBE2A;SIGLEC12;RELA;ERAP1;DCTN3;PDIA3;PTPRC;RCHY1;KIF5A;UBE2H;LILRA6;PSMD13;ASB1;UBE4A;NCR1;ACTR1B;VHL;RAB7A;AP1S3;TRIP12;RAP1B;UBE2D2;FGF8;UBR1;LNPEP;PIK3CB;MICA;GAB1;SRC;RACGAP1;UBE2J2;UBE2V2;KLC3;FGF16;KITLG;LRSAM1;PPP2R1A;PRKACA;ASB11;PRKACB;AP1S1;UBE2R2;ASB9;FGF1;PAK2;PRKACG;FGF19;UBE2L6;PSMF1;FCGR3A;MRC1;TRIM32;ASB4;NEDD4;PSMB11;PIK3CA;CD300E;INSR;FGF23;PAG1;FGF2;ITGAV;SH3GL2;CRTAM;ASB17;UBA3;RAC1;RBBP6;TREML4;ASB5;PIP5K1B;TRIB3;ICAM1;TRAF6;UBE2D1;UBE2Q2;ERBB4;BLMH;PTPN6;PIK3R2;SAR1B;ERAP2;FGFR1;FGF22;TRIM37;TNRC6B;CUL3;CDKN1B;RNF4;SIPA1;DYNC2LI1;HLA-DQA2;CUL5;CUL7;TRIM9;EREG;CD207;UBE2U;MADCAM1;TREM2;LTN1;TRIM39;CDC27;FRS2;ANAPC1;RNF6;AP2A2;PIP5K1C;PSMB6;CD200;HLA-DQB1;AKT1S1;SMURF1;UBA5;AKT2;ITCH;FGF6;PSMD12;MYLIP;FGF9;FBXO4;ASB15;PSMD4;RNF14;PSME1;SIGLEC5;PIK3R3;UBA1;PIP4K2C;HERC4;SEC31A;BAD;AKT1;UBOX5;ITPR2;HUWE1;KLRG1;ANAPC2;ZNRF2;DZIP3;NCR3LG1;UBE2B;CHUK;KIF3A;RNF111;FBXW11;PPP2CB;TNFRSF14;CTSE;DTX3L;PPP2R5E;FGF3;CTSD;SEC24B;RAP1GAP2;UBB;PPP2R5A;RAP1GAP;PIK3R1;UBE2Q1;TNRC6C;UBA7;ASB8;KRAS;RNF220;SEC24C;PIP5K1A;LONRF1;FBXL8;PHLPP1;FGF20;DYNLL1;ASB10;ANAPC7;UBR2;FGFR2;TPP2;RBCK1;HECTD1;UBE2K;FBXW8;KLHL11;TRIM11;MAPKAP1;LILRA2;PTEN;RNF41;ITPR1;REL;PSMA2;KLC4;SRMS;ITGB5;THEM4;DCTN6;SPSB2;UFL1;RNF34;PSME3;RNF123;EGF;MKRN1;DCTN1;CTSF;KLHL20;UBE2D3;CDC16;DCTN4;UBE2D4;WWP1;RNF144B;OSBPL1A;FOXO4;UNKL;KEAP1;AGO4;CDC23;ENAH;NFKB1;ANAPC4;LNX1;NEDD4L;CASP9;ANAPC13;DET1;PPP2CA;KIF3B;FGF10;TRAF7;PJA2;DYNC1I2;IER3;MGRN1;KLHL9;MAPK3;KIF5C;RAPGEF4;PSMD5;SKP1;RNF25;PDPK1;FBXO44;NPEPPS;AP2B1;AHCYL1;AP1M2;IRS1;TRIM4;UBE3B;UBE3A;TRIM41;RAPGEF3;STUB1;ERBB3;SHC1;SH3RF1;MLST8;DCTN5;ARF1;TSC2;HECTD2;KIF22;SIAH2;IKBKB;DYNC2H1;PSMB4;ASB13;KIFAP3;BTRC;EVL;RNF115,FYN;HLA-E;PLCG2;CD247;ICOS;CD79B;CD3D;HLA-DOB;ITK;CD96;LYN;CTLA4;SH2D1A;VCAM1;HERC5;CD3G;EGFR;UBE2E2;KLRD1;LGMN;LILRB3;WAS;SOCS1;CD8A;HCST;SLAMF6;PIK3CD;PDCD1;KIR2DL3;SH3KBP1;LILRB2;CD79A;CD3E;ITGB7;CD19;TRIM69;HLA-F;SLAMF7;SYK;KLRB1;LAIR2;RASGRP3;IFI30;PSMD7;TRAT1;CD4;ICAM2;ITGB2;SELL;HERC6;NCF4;PSMB9;BTLA;LCK;CYBA;NCR3;CYBB;HLA-A;RIPK2;LILRB4;LILRB5;HLA-B;LCP2;BLK;KIF2C;RPS6KB2;NRAS;CTSS;FBXO31;CALR;AP1M1;SKP2;HLA-G;AGO1;RASGRP2;LAT;CD1B;PSMB2;RNF114;UBE2S;IGLV8-61;LAIR1;HLA-DQA1;CD226;UBE2C;CD300LF;AP1S2;CDC20;HLA-DRB3;CTSV;HLA-DMB;CD1D;PDCD1LG2;BTK;VAV1;SIGLEC10;CD80;RNF19B;CSK;CTSL;TYROBP;HLA-DRB4;CD1C;SIGLEC1;TAP2;ITGA4;AP2M1;CD300A;PDGFRA;CD40LG;CD86;ICOSLG;PSMA4;PSME2;CD28;HLA-DPA1;FOXO1;PSMB10;MAP3K7;DYNLL2;HLA-DOA;HLA-DRA;UBE2N;HLA-H;TAP1;HLA-DMA;CD8B;AGO2;DYNC1LI2;KIF18A;B2M;UBE2J1;LRR1;CENPE;FCGR1A;KIF2A;KIR2DL4;FGFR4;PLCG1;C3;PSMA7;PRKCB;CTSA;TRIM21;PIK3AP1;SEC61B;PSMD14;DYNC1I1;PSMD3;CLTA;CLEC2B;UBE2L3;KIF20A;PRKCQ;CD160;YWHAZ;CD40;RASGRP1;CANX;CD33;HLA-DPB1;KIF3C;KLRF1;AGO3;CALM1;MICB;PSMB5;KIF4A;KIT;CD36;SOCS3;CTSH;PSME4;CLTC;RNF130;ERBB2;PVR;PSMA6;PSMB7;FCGR2B;PSMA3;HSPA5;CBLB;SH2D1B;PSMA5;CD74;SIGLEC7;CD274;ICAM3;SOS1;RNF217;LILRB1;HRAS;ITGB1;ITGAL;AP2S1;UBE3D;KLRC1;ORAI1;YES1;UBA6;NRG4;SPSB1;PSMC3;OSCAR;SPTBN2;GRAP2;CTSC;CD200R1;SEC61A2;KIF11;HBEGF;ASB16;NCF2;CUL2;CARD11;MAPK1;CD300C;CD300LG;UBAC1;PSMC2;ULBP1;NFKBIE;PSMB3;PSMD2;CTSK;RBX1;SEC61A1;FBXO6;KIF23;PSMD9;FBXW7;UBE2W;PIP4K2A;SIGLEC9;LRRC41;KLHL13;CD34;FBXO17;MEX3C;MAP3K14;GRB2;ICAM4;MALT1;KIF15;UBE2M;PSMD1;CD81;RNF138;SEC24D;DNM2;CDC34;TREML2;TRPC1;PSMB8;PSMC1;SEC61G;VASP;CTSO;MRC2;CUL1;PPP2R5D;PSMD11;MAP3K8;ATG7;PTPN11;CD22;UBE2E1;KLB;CDKN1A;ANAPC11;CTSB;RNF213;SEC23A;PDGFRB;DAPP1;PSMB1
Antigen processing-Cross presentation Homo sapiens R-HSA-1236975,0.7380786892069329,4.8968263567337,0.0,0.0,82,81,HLA-E;HLA-F;PSMD7;NCF4;PSMB9;CYBA;CYBB;HLA-A;HLA-B;CTSS;CALR;HLA-G;PSMB2;CTSV;CTSL;TAP2;PSMA4;PSME2;PSMB10;HLA-H;TAP1;B2M;FCGR1A;PSMA7;SEC61B;PSMD14;PSMD3;PSMB5;CD36;PSME4;PSMA6;PSMB7;PSMA3;PSMA5;PSMC3;SEC61A2;NCF2;PSMC2;PSMB3;PSMD2;SEC61A1;PSMD9;PSMD1;PSMB8;PSMC1;SEC61G;MRC2;PSMD11;PSMB1;HLA-C;PSMC5;PSMD10;PSMA1;PSMD8;RPS27A;PSMC4;PSMC6;PSMD6;TAPBP;NCF1;UBC;PSMA8;UBA52;PDIA3;PSMD13;LNPEP;PSMF1;MRC1;PSMB11;ITGAV;CD207;PSMB6;PSMD12;PSMD4;PSME1;UBB;PSMA2;ITGB5;PSME3;PSMD5;PSMB4,HLA-E;HLA-F;PSMD7;NCF4;PSMB9;CYBA;CYBB;HLA-A;HLA-B;CTSS;CALR;HLA-G;PSMB2;CTSV;CTSL;TAP2;PSMA4;PSME2;PSMB10;HLA-H;TAP1;B2M;FCGR1A;PSMA7;SEC61B;PSMD14;PSMD3;PSMB5;CD36;PSME4;PSMA6;PSMB7;PSMA3;PSMA5;PSMC3;SEC61A2;NCF2;PSMC2;PSMB3;PSMD2;SEC61A1;PSMD9;PSMD1;PSMB8;PSMC1;SEC61G;MRC2;PSMD11;PSMB1;HLA-C
Cell surface interactions at the vascular wall Homo sapiens R-HSA-202733,0.6710873461975311,4.4233442991921414,0.0,0.0,101,99,FYN;CD2;LYN;CD48;SIRPA;GLG1;ATP1B3;ITGB2;SELL;SLC7A7;LCK;NRAS;PECAM1;ANGPT1;SIRPG;FCER1G;SLC7A5;ITGA4;CD47;SLC16A3;MERTK;MMP1;PLCG1;GRB7;PROS1;CAV1;CD74;SLC7A6;SOS1;HRAS;ITGB1;ITGAL;YES1;JAM2;SLC3A2;DOK2;CD58;ITGA5;JAM3;SLC16A8;GRB2;SELP;CD244;ITGAX;L1CAM;PPIA;PTPN11;SELPLG;ANGPT2;CD84;SLC7A10;GRB14;FN1;TREM1;ITGA6;GAS6;TEK;APOB;ESAM;PROCR;THBD;INPP5D;ITGB3;CXADR;SELE;PF4V1;GP6;CD177;SPN;BSG;OLR1;PIK3CB;SRC;PPIL2;CEACAM8;SLC16A1;PIK3CA;ITGAV;SLC7A11;PTPN6;PIK3R2;PF4;MIF;ANGPT4;ITGA3;ITGAM;MAG;PIK3R1;KRAS;ATP1B2;SLC7A9;CD44;SLC7A8;PROC;F11R;CEACAM1;CEACAM6;SHC1;ATP1B1,FYN;CD2;LYN;CD48;SIRPA;GLG1;ATP1B3;ITGB2;SELL;SLC7A7;LCK;NRAS;PECAM1;ANGPT1;SIRPG;FCER1G;SLC7A5;ITGA4;CD47;SLC16A3;MERTK;MMP1;PLCG1;GRB7;PROS1;CAV1;CD74;SLC7A6;SOS1;HRAS;ITGB1;ITGAL;YES1;JAM2;SLC3A2;DOK2;CD58;ITGA5;JAM3;SLC16A8;GRB2;SELP;CD244;ITGAX;L1CAM;PPIA;PTPN11;SELPLG;ANGPT2;CD84;SLC7A10;GRB14;FN1;TREM1;ITGA6;GAS6
Chemokine receptors bind chemokines Homo sapiens R-HSA-380108,0.782107595429004,4.767460592727018,0.0,0.0,56,53,CCL5;CXCL9;CCR2;CCR7;CXCR6;CXCR3;CXCL10;CCL2;CXCR5;CCR1;CX3CL1;CCL19;CCL21;CXCL13;CXCR4;CCL7;CXCL2;CCL17;CXCL8;CCR4;CCL20;CCL25;CXCL1;CCL22;CXCL6;CCL3;CCL28;CXCL12;XCL1;ACKR3;CCR5;CCR10;CCL11;CXCL5;PPBP;CXCL3;CXCR2;ACKR2;CCR3;CXCR1;CCL16;CCL1;XCR1;CCL27;CCL4;CCR9;CCRL2;PF4;ACKR4;CXCL16;CXCL11;CCR6;CX3CR1,CCL5;CXCL9;CCR2;CCR7;CXCR6;CXCR3;CXCL10;CCL2;CXCR5;CCR1;CX3CL1;CCL19;CCL21;CXCL13;CXCR4;CCL7;CXCL2;CCL17;CXCL8;CCR4;CCL20;CCL25;CXCL1;CCL22;CXCL6;CCL3;CCL28;CXCL12;XCL1;ACKR3;CCR5;CCR10
Costimulation by the CD28 family Homo sapiens R-HSA-388841,0.7031017058047945,4.453947821951087,0.0,0.0,72,69,FYN;CD247;ICOS;CD3D;LYN;CTLA4;CD3G;PDCD1;CD3E;CD4;BTLA;LCK;HLA-DQA1;HLA-DRB3;PDCD1LG2;VAV1;CD80;CSK;HLA-DRB4;CD86;ICOSLG;CD28;HLA-DPA1;HLA-DRA;HLA-DPB1;CD274;YES1;GRAP2;MAP3K14;GRB2;PPP2R5D;MAP3K8;PTPN11;HLA-DQB2;PRR5;CDC42;PAK3;PPP2R5C;PPP2R1B;AKT3;HLA-DRB1;MTOR;HLA-DRB5;PAK1;PPP2R5B;RICTOR;SRC;PPP2R1A;PAK2;PIK3CA;RAC1;TRIB3;PTPN6;PIK3R2;HLA-DQA2;HLA-DQB1;AKT2;PIK3R3;AKT1;PPP2CB;TNFRSF14;PPP2R5E;PPP2R5A;PIK3R1;MAPKAP1;THEM4;PPP2CA;PDPK1;MLST8,FYN;CD247;ICOS;CD3D;LYN;CTLA4;CD3G;PDCD1;CD3E;CD4;BTLA;LCK;HLA-DQA1;HLA-DRB3;PDCD1LG2;VAV1;CD80;CSK;HLA-DRB4;CD86;ICOSLG;CD28;HLA-DPA1;HLA-DRA;HLA-DPB1;CD274;YES1;GRAP2;MAP3K14;GRB2;PPP2R5D;MAP3K8;PTPN11
ER-Phagosome pathway Homo sapiens R-HSA-1236974,0.7198462008762186,4.414612140359069,0.0,0.0,65,65,HLA-E;HLA-F;PSMD7;PSMB9;HLA-A;HLA-B;CALR;HLA-G;PSMB2;TAP2;PSMA4;PSME2;PSMB10;HLA-H;TAP1;B2M;PSMA7;SEC61B;PSMD14;PSMD3;PSMB5;PSME4;PSMA6;PSMB7;PSMA3;PSMA5;PSMC3;SEC61A2;PSMC2;PSMB3;PSMD2;SEC61A1;PSMD9;PSMD1;PSMB8;PSMC1;SEC61G;PSMD11;PSMB1;HLA-C;PSMC5;PSMD10;PSMA1;PSMD8;RPS27A;PSMC4;PSMC6;PSMD6;TAPBP;UBC;PSMA8;UBA52;PDIA3;PSMD13;PSMF1;PSMB11;PSMB6;PSMD12;PSMD4;PSME1;UBB;PSMA2;PSME3;PSMD5;PSMB4,HLA-E;HLA-F;PSMD7;PSMB9;HLA-A;HLA-B;CALR;HLA-G;PSMB2;TAP2;PSMA4;PSME2;PSMB10;HLA-H;TAP1;B2M;PSMA7;SEC61B;PSMD14;PSMD3;PSMB5;PSME4;PSMA6;PSMB7;PSMA3;PSMA5;PSMC3;SEC61A2;PSMC2;PSMB3;PSMD2;SEC61A1;PSMD9;PSMD1;PSMB8;PSMC1;SEC61G;PSMD11;PSMB1;HLA-C
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell Homo sapiens R-HSA-198933,0.8272111721458999,5.47933090368171,0.0,0.0,157,115,HLA-E;CD247;CD3D;CD96;SH2D1A;VCAM1;CD3G;KLRD1;LILRB3;CD8A;HCST;SLAMF6;KIR2DL3;LILRB2;CD3E;ITGB7;CD19;HLA-F;SLAMF7;KLRB1;LAIR2;ICAM2;ITGB2;SELL;NCR3;HLA-A;LILRB4;LILRB5;HLA-B;HLA-G;CD1B;IGLV8-61;LAIR1;CD226;CD300LF;CD1D;SIGLEC10;TYROBP;CD1C;SIGLEC1;ITGA4;CD300A;CD40LG;HLA-H;CD8B;B2M;FCGR1A;KIR2DL4;C3;CLEC2B;CD160;CD40;CD33;KLRF1;MICB;PVR;FCGR2B;SH2D1B;SIGLEC7;ICAM3;LILRB1;ITGB1;ITGAL;KLRC1;OSCAR;CD200R1;CD300C;CD300LG;ULBP1;SIGLEC9;CD34;ICAM4;CD81;TREML2;CD22;HLA-C;TREM1;CD1A;LILRA5;CD300LB;LILRA3;ULBP3;SIGLEC11;CDH1;CLEC2D;LILRA1;ICAM5;SIGLEC6;SIGLEC8;IFITM1;CXADR;GLYCAM1;TREML1;KIR3DL1;KLRK1;NCR2;KIR2DL1;LILRA4;RAET1E;SIGLEC12;LILRA6;NCR1;MICA;FCGR3A;CD300E;CRTAM;TREML4;ICAM1;MADCAM1;TREM2;CD200;SIGLEC5;KLRG1;NCR3LG1;LILRA2,HLA-E;CD247;CD3D;CD96;SH2D1A;VCAM1;CD3G;KLRD1;LILRB3;CD8A;HCST;SLAMF6;KIR2DL3;LILRB2;CD3E;ITGB7;CD19;HLA-F;SLAMF7;KLRB1;LAIR2;ICAM2;ITGB2;SELL;NCR3;HLA-A;LILRB4;LILRB5;HLA-B;HLA-G;CD1B;IGLV8-61;LAIR1;CD226;CD300LF;CD1D;SIGLEC10;TYROBP;CD1C;SIGLEC1;ITGA4;CD300A;CD40LG;HLA-H;CD8B;B2M;FCGR1A;KIR2DL4;C3;CLEC2B;CD160;CD40;CD33;KLRF1;MICB;PVR;FCGR2B;SH2D1B;SIGLEC7;ICAM3;LILRB1;ITGB1;ITGAL;KLRC1;OSCAR;CD200R1;CD300C;CD300LG;ULBP1;SIGLEC9;CD34;ICAM4;CD81;TREML2
Interferon alpha/beta signaling Homo sapiens R-HSA-909733,0.7005532875874656,4.52879059387727,0.0,0.0,68,68,HLA-E;ISG20;STAT1;SOCS1;IRF8;MX2;HLA-F;RSAD2;HLA-A;HLA-B;HLA-G;IFNAR2;IFIT2;IFI27;IRF4;ISG15;HLA-H;IRF1;IFIT3;IFI6;MX1;OASL;XAF1;IFIT1;STAT2;OAS2;SOCS3;IRF9;SAMHD1;IFNA10;PTPN1;IRF5;PSMB8;JAK1;PTPN11;OAS1;IRF7;HLA-C;OAS3;IFITM3;IFNA8;IFNB1;BST2;IRF3;IFNA21;IRF2;EGR1;USP18;TYK2;IFITM1;IFNA6;IFNA17;IFNA2;IFI35;IFNAR1;IFITM2;IFNA16;IFNA14;IFNA5;GBP2;PTPN6;IFNA4;IFNA7;IFNA1;IP6K2;RNASEL;IRF6;ADAR,HLA-E;ISG20;STAT1;SOCS1;IRF8;MX2;HLA-F;RSAD2;HLA-A;HLA-B;HLA-G;IFNAR2;IFIT2;IFI27;IRF4;ISG15;HLA-H;IRF1;IFIT3;IFI6;MX1;OASL;XAF1;IFIT1;STAT2;OAS2;SOCS3;IRF9;SAMHD1;IFNA10;PTPN1;IRF5;PSMB8;JAK1;PTPN11;OAS1;IRF7;HLA-C;OAS3;IFITM3;IFNA8;IFNB1;BST2;IRF3
Interferon gamma signaling Homo sapiens R-HSA-877300,0.6844461073620348,4.732675219563242,0.0,0.0,93,91,GBP5;GBP1;HLA-E;MT2A;GBP4;VCAM1;STAT1;SOCS1;IRF8;HLA-F;IFNG;MID1;TRIM22;IFI30;HLA-A;TRIM2;HLA-B;HLA-G;HLA-DQA1;HLA-DRB3;IRF4;HLA-DRB4;GBP6;HLA-DPA1;TRIM29;HLA-DRA;HLA-H;IRF1;B2M;FCGR1A;CIITA;TRIM21;PTAFR;OASL;HLA-DPB1;IFNGR1;OAS2;JAK2;SOCS3;IRF9;PTPN1;IRF5;JAK1;PTPN11;OAS1;TRIM26;IRF7;HLA-C;OAS3;HLA-DQB2;CAMK2D;PIAS1;IRF3;PML;CAMK2A;IRF2;NCAM1;CAMK2G;TRIM48;HLA-DRB1;PTPN2;TRIM10;TRIM14;SUMO1;TRIM6;HLA-DRB5;TRIM38;CAMK2B;GBP3;SP100;TRIM62;TRIM31;TRIM68;TRIM5;GBP7;TRIM25;GBP2;TRIM34;ICAM1;PTPN6;HLA-DQA2;PRKCD;HLA-DQB1;IFNGR2;CD44;TRIM3;TRIM35;TRIM45;IRF6;TRIM8;TRIM46,GBP5;GBP1;HLA-E;MT2A;GBP4;VCAM1;STAT1;SOCS1;IRF8;HLA-F;IFNG;MID1;TRIM22;IFI30;HLA-A;TRIM2;HLA-B;HLA-G;HLA-DQA1;HLA-DRB3;IRF4;HLA-DRB4;GBP6;HLA-DPA1;TRIM29;HLA-DRA;HLA-H;IRF1;B2M;FCGR1A;CIITA;TRIM21;PTAFR;OASL;HLA-DPB1;IFNGR1;OAS2;JAK2;SOCS3;IRF9
Intraflagellar transport Homo sapiens R-HSA-5620924,-0.7704063400348559,-4.521204508914062,0.0,0.0,41,41,DYNLL2;KIF3C;HSPB11;TCTEX1D1;KIF17;WDR34;IFT80;IFT57;IFT52;DYNLRB1;TCTE3;DYNC2LI1;IFT20;TNPO1;IFT81;TTC21B;KIF3A;TCTEX1D2;DYNLL1;IFT122;IFT27;WDR35;KIF3B;IFT74;IFT22;TRAF3IP1;TTC26;TTC30B;IFT172;CLUAP1;DYNC2H1;WDR60;KIFAP3;WDR19;IFT88;IFT43;TRIP11;IFT46;TTC30A;IFT140;DYNLRB2,WDR35;KIF3B;IFT74;IFT22;TRAF3IP1;TTC26;TTC30B;IFT172;CLUAP1;DYNC2H1;WDR60;KIFAP3;WDR19;IFT88;IFT43;TRIP11;IFT46;TTC30A;IFT140;DYNLRB2
