Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Assembly of collagen fibrils and other multimeric structures ,0.6195881506328302,4.568423210023765,0.0,0.0,64,58,ILMN_1685403;ILMN_2267488;ILMN_1784459;ILMN_1685122;ILMN_1724994;ILMN_1715684;ILMN_1809928;ILMN_1800412;ILMN_2179083;ILMN_1651282;ILMN_1695880;ILMN_1653028;ILMN_1806733;ILMN_2363658;ILMN_1662731;ILMN_1675992;ILMN_1786598;ILMN_1768940;ILMN_2359742;ILMN_1706505;ILMN_1706519;ILMN_1732151;ILMN_1751161;ILMN_2374036;ILMN_1663873;ILMN_1815679;ILMN_2102330;ILMN_1796316;ILMN_1744268;ILMN_2311456;ILMN_1788377;ILMN_1701308;ILMN_1796288;ILMN_1748352;ILMN_1729117;ILMN_1773079;ILMN_1740155;ILMN_2307861;ILMN_1661589;ILMN_1743032;ILMN_2334210;ILMN_1734950;ILMN_1688892;ILMN_1733756;ILMN_1778308;ILMN_2104356;ILMN_1733515;ILMN_2178116;ILMN_2392803;ILMN_1906482;ILMN_2206307;ILMN_1672776;ILMN_2284647;ILMN_1675857;ILMN_1683162;ILMN_1810996;ILMN_1674785;ILMN_1742534,ILMN_1685403;ILMN_2267488;ILMN_1784459;ILMN_1685122;ILMN_1724994;ILMN_1715684;ILMN_1809928;ILMN_1800412;ILMN_2179083;ILMN_1651282;ILMN_1695880;ILMN_1653028;ILMN_1806733;ILMN_2363658;ILMN_1662731;ILMN_1675992;ILMN_1786598;ILMN_1768940;ILMN_2359742;ILMN_1706505;ILMN_1706519;ILMN_1732151;ILMN_1751161;ILMN_2374036;ILMN_1663873;ILMN_1815679;ILMN_2102330;ILMN_1796316;ILMN_1744268;ILMN_2311456;ILMN_1788377;ILMN_1701308;ILMN_1796288;ILMN_1748352;ILMN_1729117
Collagen formation ,0.6247077342529468,4.860855700012934,0.0,0.0,94,84,ILMN_1685403;ILMN_1684391;ILMN_2267488;ILMN_1727043;ILMN_1784459;ILMN_1685122;ILMN_2370624;ILMN_1724994;ILMN_1715684;ILMN_1809928;ILMN_1800412;ILMN_1657373;ILMN_2179083;ILMN_1651282;ILMN_1684554;ILMN_1695880;ILMN_1664294;ILMN_1771599;ILMN_1653028;ILMN_1806733;ILMN_2363658;ILMN_1662731;ILMN_1675992;ILMN_1786598;ILMN_1768940;ILMN_1736742;ILMN_2359742;ILMN_1706505;ILMN_1706519;ILMN_1811765;ILMN_1705682;ILMN_1732151;ILMN_1784532;ILMN_1751161;ILMN_2374036;ILMN_1663873;ILMN_1815679;ILMN_2102330;ILMN_1796316;ILMN_1774836;ILMN_1746888;ILMN_1744268;ILMN_2311456;ILMN_1792736;ILMN_1788377;ILMN_1701308;ILMN_1796288;ILMN_1747442;ILMN_1748352;ILMN_1729117;ILMN_2399933;ILMN_1773079;ILMN_1740155;ILMN_1703803;ILMN_1703622;ILMN_2307861;ILMN_1661589;ILMN_1743032;ILMN_2334210;ILMN_1734950;ILMN_1719303;ILMN_1688892;ILMN_1733756;ILMN_1778308;ILMN_2104356;ILMN_1733515;ILMN_2178116;ILMN_2392803;ILMN_1690121;ILMN_1790173;ILMN_1906482;ILMN_2206307;ILMN_1672776;ILMN_1753182;ILMN_2284647;ILMN_2358134;ILMN_2381697;ILMN_1720484;ILMN_1675857;ILMN_1683162;ILMN_1751028;ILMN_1810996;ILMN_1674785;ILMN_1742534,ILMN_1685403;ILMN_1684391;ILMN_2267488;ILMN_1727043;ILMN_1784459;ILMN_1685122;ILMN_2370624;ILMN_1724994;ILMN_1715684;ILMN_1809928;ILMN_1800412;ILMN_1657373;ILMN_2179083;ILMN_1651282;ILMN_1684554;ILMN_1695880;ILMN_1664294;ILMN_1771599;ILMN_1653028;ILMN_1806733;ILMN_2363658;ILMN_1662731;ILMN_1675992;ILMN_1786598;ILMN_1768940;ILMN_1736742;ILMN_2359742;ILMN_1706505;ILMN_1706519;ILMN_1811765;ILMN_1705682;ILMN_1732151;ILMN_1784532;ILMN_1751161;ILMN_2374036;ILMN_1663873;ILMN_1815679;ILMN_2102330;ILMN_1796316;ILMN_1774836;ILMN_1746888;ILMN_1744268;ILMN_2311456;ILMN_1792736;ILMN_1788377;ILMN_1701308;ILMN_1796288;ILMN_1747442;ILMN_1748352;ILMN_1729117;ILMN_2399933
ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression ,0.589190714526849,4.634344713867006,0.0,0.0,82,68,ILMN_1658702;ILMN_1756849;ILMN_1881081;ILMN_1751120;ILMN_1681542;ILMN_1721127;ILMN_2115340;ILMN_2144426;ILMN_1813314;ILMN_1768973;ILMN_1716195;ILMN_1713436;ILMN_1688666;ILMN_1671911;ILMN_1776845;ILMN_1673682;ILMN_1680937;ILMN_1749368;ILMN_1676580;ILMN_1785756;ILMN_1788489;ILMN_1773763;ILMN_1792689;ILMN_1687947;ILMN_1670033;ILMN_1726815;ILMN_1764986;ILMN_1664706;ILMN_1808907;ILMN_1758623;ILMN_2224990;ILMN_1775925;ILMN_1732071;ILMN_1666179;ILMN_2053992;ILMN_2165369;ILMN_1698491;ILMN_1786882;ILMN_2402930;ILMN_1779373;ILMN_1652998;ILMN_1685551;ILMN_1653514;ILMN_1707257;ILMN_1767747;ILMN_1727458;ILMN_1751081;ILMN_1782329;ILMN_1723111;ILMN_1782173;ILMN_1750180;ILMN_1742123;ILMN_2108779;ILMN_2119320;ILMN_1740764;ILMN_2207865;ILMN_1755318;ILMN_1742143;ILMN_1753524;ILMN_1766359;ILMN_2128133;ILMN_1736820;ILMN_1706784;ILMN_1707858;ILMN_1695706;ILMN_1770053;ILMN_1708728;ILMN_2075334,ILMN_1658702;ILMN_1756849;ILMN_1881081;ILMN_1751120;ILMN_1681542;ILMN_1721127;ILMN_2115340;ILMN_2144426;ILMN_1813314;ILMN_1768973;ILMN_1716195;ILMN_1713436;ILMN_1688666;ILMN_1671911;ILMN_1776845;ILMN_1673682;ILMN_1680937;ILMN_1749368;ILMN_1676580;ILMN_1785756;ILMN_1788489;ILMN_1773763;ILMN_1792689;ILMN_1687947;ILMN_1670033;ILMN_1726815;ILMN_1764986;ILMN_1664706;ILMN_1808907
Extracellular matrix organization ,0.5214396244652826,5.037130066479456,0.0,0.0,316,289,ILMN_1805543;ILMN_1771800;ILMN_1705261;ILMN_1812526;ILMN_2373106;ILMN_1685403;ILMN_1684391;ILMN_1741566;ILMN_1664176;ILMN_1681886;ILMN_1675268;ILMN_1745570;ILMN_2267488;ILMN_1735180;ILMN_1673566;ILMN_1727043;ILMN_1784459;ILMN_1685122;ILMN_1792679;ILMN_2370624;ILMN_1688642;ILMN_1813117;ILMN_1699814;ILMN_1724994;ILMN_1726448;ILMN_1715684;ILMN_2410523;ILMN_1809928;ILMN_1719755;ILMN_1800412;ILMN_1716057;ILMN_1815308;ILMN_1722718;ILMN_1657373;ILMN_2214790;ILMN_2179083;ILMN_1651282;ILMN_1684554;ILMN_1765779;ILMN_1695880;ILMN_1769575;ILMN_1697268;ILMN_1664294;ILMN_1771599;ILMN_1653028;ILMN_1696434;ILMN_1806733;ILMN_1718646;ILMN_1766914;ILMN_2363658;ILMN_1722713;ILMN_1711439;ILMN_1662731;ILMN_1672350;ILMN_1814650;ILMN_2206746;ILMN_1783182;ILMN_1675992;ILMN_1685982;ILMN_1713751;ILMN_1786598;ILMN_1787548;ILMN_1721769;ILMN_1768940;ILMN_2073758;ILMN_1795442;ILMN_1795266;ILMN_2332691;ILMN_1736742;ILMN_1789846;ILMN_2232177;ILMN_1745607;ILMN_2359742;ILMN_1774739;ILMN_1706505;ILMN_1711566;ILMN_2105919;ILMN_1786823;ILMN_1672403;ILMN_1706519;ILMN_1743103;ILMN_1811765;ILMN_1705682;ILMN_2339266;ILMN_1655418;ILMN_1732151;ILMN_1753789;ILMN_1687301;ILMN_1723467;ILMN_1699809;ILMN_1784532;ILMN_1674719;ILMN_2145670;ILMN_1751161;ILMN_1740675;ILMN_2374036;ILMN_1732154;ILMN_1678812;ILMN_1753523;ILMN_1663873;ILMN_2252186;ILMN_1775822;ILMN_1815679;ILMN_1762106;ILMN_2404063;ILMN_1802411;ILMN_1796471;ILMN_1752755;ILMN_1721876;ILMN_2102330;ILMN_1796316;ILMN_1774836;ILMN_1765274;ILMN_1689518;ILMN_1774491;ILMN_2092933;ILMN_1746888;ILMN_2406532;ILMN_1732921;ILMN_1801146;ILMN_1744268;ILMN_1698706;ILMN_2311456;ILMN_1792736;ILMN_1788377;ILMN_1701308;ILMN_1796288;ILMN_1784553;ILMN_1694839;ILMN_1739714;ILMN_2168166;ILMN_1796734;ILMN_1654074;ILMN_1747442;ILMN_1748352;ILMN_2352917;ILMN_1686405;ILMN_1729117;ILMN_2347145;ILMN_2399933;ILMN_2371724;ILMN_2325763;ILMN_1773079;ILMN_1778237;ILMN_1709734;ILMN_2129668;ILMN_1785393;ILMN_1758895;ILMN_1740155;ILMN_1703803;ILMN_1703622;ILMN_1702305;ILMN_2307861;ILMN_1660306;ILMN_1744381;ILMN_1790228;ILMN_1661589;ILMN_1662126;ILMN_1659359;ILMN_1743032;ILMN_2334210;ILMN_1653203;ILMN_1734950;ILMN_1719303;ILMN_2315044;ILMN_1812262;ILMN_1685009;ILMN_1676563;ILMN_1706635;ILMN_1683211;ILMN_1688892;ILMN_2167805;ILMN_1733756;ILMN_1670899;ILMN_2406084;ILMN_1874012;ILMN_2388155;ILMN_1806492;ILMN_1778333;ILMN_1778308;ILMN_1677636;ILMN_2104356;ILMN_1733415;ILMN_2175912;ILMN_2114972;ILMN_1681945;ILMN_1733515;ILMN_2198912;ILMN_1741847;ILMN_1708348;ILMN_1777121;ILMN_1791688;ILMN_2342559;ILMN_1680424;ILMN_1695285;ILMN_2178116;ILMN_1782953;ILMN_1656321;ILMN_1770940;ILMN_1736026;ILMN_1802524;ILMN_2392803;ILMN_2393067;ILMN_1663042;ILMN_2169439;ILMN_2137654;ILMN_1708615;ILMN_1700144;ILMN_2254635;ILMN_1690121;ILMN_1757506;ILMN_1790173;ILMN_2061116;ILMN_2245087;ILMN_1718331;ILMN_1731073;ILMN_1674038;ILMN_1719194;ILMN_1791409;ILMN_1691127;ILMN_2113490;ILMN_1809193;ILMN_1767973;ILMN_1656338;ILMN_1906482;ILMN_2206307;ILMN_2381945;ILMN_1712522;ILMN_1781459;ILMN_2371917;ILMN_1771333;ILMN_2350634;ILMN_1770772;ILMN_1672776;ILMN_1796755;ILMN_1800468;ILMN_1708782;ILMN_1753182;ILMN_2284647;ILMN_1806056;ILMN_2358134;ILMN_2234605;ILMN_1686116;ILMN_1698587;ILMN_2381697;ILMN_1777519;ILMN_1718946;ILMN_1654773;ILMN_1773567;ILMN_2300022;ILMN_1747052;ILMN_1717207;ILMN_1812226;ILMN_1720484;ILMN_1658425;ILMN_1791190;ILMN_1789639;ILMN_1675857;ILMN_1734773;ILMN_1673152;ILMN_1677108;ILMN_1750234;ILMN_1655915;ILMN_1665792;ILMN_1739872;ILMN_1676256;ILMN_1683162;ILMN_1726247;ILMN_1803429;ILMN_1751028;ILMN_1651354;ILMN_1810996;ILMN_1673529;ILMN_1752968;ILMN_1727524;ILMN_1674785;ILMN_1742534;ILMN_1683927;ILMN_1753766;ILMN_1663171;ILMN_2117642;ILMN_1778374;ILMN_1699443;ILMN_1676799;ILMN_2212763;ILMN_1737089;ILMN_1721888;ILMN_1787514;ILMN_1725014,ILMN_1805543;ILMN_1771800;ILMN_1705261;ILMN_1812526;ILMN_2373106;ILMN_1685403;ILMN_1684391;ILMN_1741566;ILMN_1664176;ILMN_1681886;ILMN_1675268;ILMN_1745570;ILMN_2267488;ILMN_1735180;ILMN_1673566;ILMN_1727043;ILMN_1784459;ILMN_1685122;ILMN_1792679;ILMN_2370624;ILMN_1688642;ILMN_1813117;ILMN_1699814;ILMN_1724994;ILMN_1726448;ILMN_1715684;ILMN_2410523;ILMN_1809928;ILMN_1719755;ILMN_1800412;ILMN_1716057;ILMN_1815308;ILMN_1722718;ILMN_1657373;ILMN_2214790;ILMN_2179083;ILMN_1651282;ILMN_1684554;ILMN_1765779;ILMN_1695880;ILMN_1769575;ILMN_1697268;ILMN_1664294;ILMN_1771599;ILMN_1653028;ILMN_1696434;ILMN_1806733;ILMN_1718646;ILMN_1766914;ILMN_2363658;ILMN_1722713;ILMN_1711439;ILMN_1662731;ILMN_1672350;ILMN_1814650;ILMN_2206746;ILMN_1783182;ILMN_1675992;ILMN_1685982;ILMN_1713751;ILMN_1786598;ILMN_1787548;ILMN_1721769;ILMN_1768940;ILMN_2073758;ILMN_1795442;ILMN_1795266;ILMN_2332691;ILMN_1736742;ILMN_1789846;ILMN_2232177;ILMN_1745607;ILMN_2359742;ILMN_1774739;ILMN_1706505;ILMN_1711566;ILMN_2105919;ILMN_1786823;ILMN_1672403;ILMN_1706519;ILMN_1743103;ILMN_1811765;ILMN_1705682;ILMN_2339266;ILMN_1655418;ILMN_1732151;ILMN_1753789;ILMN_1687301;ILMN_1723467;ILMN_1699809;ILMN_1784532;ILMN_1674719;ILMN_2145670;ILMN_1751161;ILMN_1740675;ILMN_2374036;ILMN_1732154;ILMN_1678812;ILMN_1753523;ILMN_1663873;ILMN_2252186;ILMN_1775822;ILMN_1815679;ILMN_1762106;ILMN_2404063;ILMN_1802411;ILMN_1796471;ILMN_1752755;ILMN_1721876;ILMN_2102330;ILMN_1796316;ILMN_1774836;ILMN_1765274;ILMN_1689518;ILMN_1774491;ILMN_2092933;ILMN_1746888;ILMN_2406532;ILMN_1732921;ILMN_1801146;ILMN_1744268;ILMN_1698706;ILMN_2311456;ILMN_1792736;ILMN_1788377;ILMN_1701308;ILMN_1796288;ILMN_1784553;ILMN_1694839;ILMN_1739714;ILMN_2168166;ILMN_1796734;ILMN_1654074;ILMN_1747442;ILMN_1748352;ILMN_2352917;ILMN_1686405;ILMN_1729117
Formation of the beta-catenin:TCF transactivating complex ,0.5933163314383407,4.982275168525721,0.0,0.0,94,83,ILMN_1658702;ILMN_1756849;ILMN_1881081;ILMN_1733841;ILMN_2103761;ILMN_1751120;ILMN_1681542;ILMN_1743966;ILMN_1721127;ILMN_2115340;ILMN_2144426;ILMN_1813314;ILMN_1768973;ILMN_1751572;ILMN_1716195;ILMN_1672486;ILMN_1713436;ILMN_1688666;ILMN_1776845;ILMN_1680937;ILMN_1749368;ILMN_2340877;ILMN_1814173;ILMN_1660368;ILMN_1787461;ILMN_1676580;ILMN_1785756;ILMN_1788489;ILMN_1814194;ILMN_1792689;ILMN_1687947;ILMN_1670033;ILMN_1726815;ILMN_1764986;ILMN_1664706;ILMN_1808907;ILMN_2367141;ILMN_1758623;ILMN_2224990;ILMN_1680618;ILMN_1775925;ILMN_1732071;ILMN_1666179;ILMN_2053992;ILMN_2165369;ILMN_1704452;ILMN_1759789;ILMN_2402930;ILMN_1779373;ILMN_1707173;ILMN_1652998;ILMN_1707257;ILMN_1695334;ILMN_1727458;ILMN_1913641;ILMN_1782329;ILMN_1723111;ILMN_1757350;ILMN_2373119;ILMN_1696532;ILMN_1750180;ILMN_1742123;ILMN_2108779;ILMN_1814917;ILMN_1693108;ILMN_2119320;ILMN_2207865;ILMN_1755318;ILMN_1742143;ILMN_1744665;ILMN_1802743;ILMN_1753524;ILMN_1701614;ILMN_1724480;ILMN_1801553;ILMN_1736820;ILMN_1706784;ILMN_1707858;ILMN_1695706;ILMN_1666933;ILMN_1708728;ILMN_2075334;ILMN_1679185,ILMN_1658702;ILMN_1756849;ILMN_1881081;ILMN_1733841;ILMN_2103761;ILMN_1751120;ILMN_1681542;ILMN_1743966;ILMN_1721127;ILMN_2115340;ILMN_2144426;ILMN_1813314;ILMN_1768973;ILMN_1751572;ILMN_1716195;ILMN_1672486;ILMN_1713436;ILMN_1688666;ILMN_1776845;ILMN_1680937;ILMN_1749368;ILMN_2340877;ILMN_1814173;ILMN_1660368;ILMN_1787461;ILMN_1676580;ILMN_1785756;ILMN_1788489;ILMN_1814194;ILMN_1792689;ILMN_1687947;ILMN_1670033;ILMN_1726815;ILMN_1764986;ILMN_1664706;ILMN_1808907;ILMN_2367141
Positive epigenetic regulation of rRNA expression ,0.5589254965621142,4.649305061263762,0.0,0.0,119,96,ILMN_1658702;ILMN_1756849;ILMN_1881081;ILMN_1751120;ILMN_1681542;ILMN_1747870;ILMN_1721127;ILMN_2115340;ILMN_2110167;ILMN_2144426;ILMN_1813314;ILMN_1745885;ILMN_1768973;ILMN_1716195;ILMN_1713436;ILMN_1688666;ILMN_1671911;ILMN_1776845;ILMN_1673682;ILMN_1680937;ILMN_1749368;ILMN_2038777;ILMN_1676580;ILMN_1785756;ILMN_1780758;ILMN_1788489;ILMN_1773763;ILMN_1767219;ILMN_1792689;ILMN_1687947;ILMN_1670033;ILMN_1726815;ILMN_1764986;ILMN_1664706;ILMN_1808907;ILMN_1782247;ILMN_1779376;ILMN_2085525;ILMN_1758623;ILMN_2224990;ILMN_1775925;ILMN_1732071;ILMN_1666179;ILMN_2053992;ILMN_2335072;ILMN_2165369;ILMN_1698491;ILMN_1786882;ILMN_2402930;ILMN_1779373;ILMN_1742427;ILMN_1652998;ILMN_1806757;ILMN_2329165;ILMN_1685551;ILMN_1653514;ILMN_1707257;ILMN_1767747;ILMN_1727458;ILMN_1751081;ILMN_1782329;ILMN_1723111;ILMN_1747630;ILMN_1782173;ILMN_1674780;ILMN_1781121;ILMN_1750180;ILMN_1742123;ILMN_2108779;ILMN_2398587;ILMN_1733802;ILMN_1659026;ILMN_1735461;ILMN_2119320;ILMN_1740764;ILMN_1768751;ILMN_1667977;ILMN_2207865;ILMN_1755318;ILMN_1742143;ILMN_1744665;ILMN_1753524;ILMN_2360448;ILMN_1689445;ILMN_1697117;ILMN_1713163;ILMN_1766359;ILMN_2128133;ILMN_1736820;ILMN_1670037;ILMN_1706784;ILMN_1707858;ILMN_1695706;ILMN_1770053;ILMN_1708728;ILMN_2075334,ILMN_1658702;ILMN_1756849;ILMN_1881081;ILMN_1751120;ILMN_1681542;ILMN_1747870;ILMN_1721127;ILMN_2115340;ILMN_2110167;ILMN_2144426;ILMN_1813314;ILMN_1745885;ILMN_1768973;ILMN_1716195;ILMN_1713436;ILMN_1688666;ILMN_1671911;ILMN_1776845;ILMN_1673682;ILMN_1680937;ILMN_1749368;ILMN_2038777;ILMN_1676580;ILMN_1785756;ILMN_1780758;ILMN_1788489;ILMN_1773763;ILMN_1767219;ILMN_1792689;ILMN_1687947;ILMN_1670033;ILMN_1726815;ILMN_1764986;ILMN_1664706;ILMN_1808907;ILMN_1782247
RNA Polymerase I Promoter Opening ,0.623016915269092,4.642410677320353,0.0,0.0,63,55,ILMN_1658702;ILMN_1756849;ILMN_1881081;ILMN_1751120;ILMN_1681542;ILMN_1721127;ILMN_2115340;ILMN_2144426;ILMN_1813314;ILMN_1768973;ILMN_1716195;ILMN_1713436;ILMN_1688666;ILMN_1776845;ILMN_1680937;ILMN_1749368;ILMN_1676580;ILMN_1785756;ILMN_1788489;ILMN_1792689;ILMN_1687947;ILMN_1670033;ILMN_1726815;ILMN_1764986;ILMN_1664706;ILMN_1808907;ILMN_1758623;ILMN_2224990;ILMN_1775925;ILMN_1732071;ILMN_1666179;ILMN_2053992;ILMN_2165369;ILMN_2402930;ILMN_1779373;ILMN_1652998;ILMN_1707257;ILMN_1782329;ILMN_1723111;ILMN_1806946;ILMN_1750180;ILMN_1742123;ILMN_2108779;ILMN_2119320;ILMN_2207865;ILMN_1755318;ILMN_2387452;ILMN_1742143;ILMN_1753524;ILMN_1736820;ILMN_1706784;ILMN_1707858;ILMN_1695706;ILMN_1708728;ILMN_2075334,ILMN_1658702;ILMN_1756849;ILMN_1881081;ILMN_1751120;ILMN_1681542;ILMN_1721127;ILMN_2115340;ILMN_2144426;ILMN_1813314;ILMN_1768973;ILMN_1716195;ILMN_1713436;ILMN_1688666;ILMN_1776845;ILMN_1680937;ILMN_1749368;ILMN_1676580;ILMN_1785756;ILMN_1788489;ILMN_1792689;ILMN_1687947;ILMN_1670033;ILMN_1726815;ILMN_1764986;ILMN_1664706;ILMN_1808907
SIRT1 negatively regulates rRNA expression ,0.5810187004402712,4.581353366269364,0.0,0.0,68,60,ILMN_1658702;ILMN_1756849;ILMN_1881081;ILMN_1751120;ILMN_1681542;ILMN_1721127;ILMN_2115340;ILMN_2144426;ILMN_1813314;ILMN_1768973;ILMN_1716195;ILMN_1713436;ILMN_1688666;ILMN_1776845;ILMN_1680937;ILMN_1749368;ILMN_1676580;ILMN_1785756;ILMN_1788489;ILMN_1792689;ILMN_1687947;ILMN_1670033;ILMN_1726815;ILMN_1764986;ILMN_1664706;ILMN_1808907;ILMN_2085525;ILMN_1758623;ILMN_2224990;ILMN_1775925;ILMN_1732071;ILMN_1666179;ILMN_2053992;ILMN_2335072;ILMN_2165369;ILMN_2402930;ILMN_1779373;ILMN_1652998;ILMN_1707257;ILMN_1782329;ILMN_1723111;ILMN_1750180;ILMN_1742123;ILMN_2108779;ILMN_1781479;ILMN_2119320;ILMN_1667977;ILMN_2207865;ILMN_1755318;ILMN_1742143;ILMN_1753524;ILMN_2360448;ILMN_1697117;ILMN_1736820;ILMN_2066667;ILMN_1706784;ILMN_1707858;ILMN_1695706;ILMN_1708728;ILMN_2075334,ILMN_1658702;ILMN_1756849;ILMN_1881081;ILMN_1751120;ILMN_1681542;ILMN_1721127;ILMN_2115340;ILMN_2144426;ILMN_1813314;ILMN_1768973;ILMN_1716195;ILMN_1713436;ILMN_1688666;ILMN_1776845;ILMN_1680937;ILMN_1749368;ILMN_1676580;ILMN_1785756;ILMN_1788489;ILMN_1792689;ILMN_1687947;ILMN_1670033;ILMN_1726815;ILMN_1764986;ILMN_1664706;ILMN_1808907
HDACs deacetylate histones ,0.5262741385784263,4.5252404590574775,0.0,9.029917997383412e-05,96,86,ILMN_1658702;ILMN_1756849;ILMN_1881081;ILMN_1751120;ILMN_1779648;ILMN_1681542;ILMN_1721127;ILMN_2115340;ILMN_2144426;ILMN_1813314;ILMN_1768973;ILMN_1747589;ILMN_1716195;ILMN_1686478;ILMN_1713436;ILMN_1688666;ILMN_1671911;ILMN_1756022;ILMN_1776845;ILMN_1673682;ILMN_1680937;ILMN_1749368;ILMN_1676580;ILMN_1788489;ILMN_1773763;ILMN_1792689;ILMN_1687947;ILMN_1663453;ILMN_1670033;ILMN_1726815;ILMN_1764986;ILMN_1664706;ILMN_1808907;ILMN_1758623;ILMN_2224990;ILMN_2188451;ILMN_1775925;ILMN_1743421;ILMN_1732071;ILMN_1694166;ILMN_1666179;ILMN_2053992;ILMN_2165369;ILMN_1698491;ILMN_1670093;ILMN_1779373;ILMN_1652998;ILMN_1651544;ILMN_1685551;ILMN_1653514;ILMN_1707257;ILMN_1767747;ILMN_1727458;ILMN_1782329;ILMN_1723111;ILMN_1699496;ILMN_2102787;ILMN_1750180;ILMN_2108779;ILMN_1694699;ILMN_2362982;ILMN_2407811;ILMN_1700896;ILMN_2119320;ILMN_1740764;ILMN_1768751;ILMN_2207865;ILMN_1755318;ILMN_1742143;ILMN_1753524;ILMN_1744795;ILMN_1766359;ILMN_1798657;ILMN_1757754;ILMN_1810229;ILMN_1736820;ILMN_1727107;ILMN_1651315;ILMN_2186369;ILMN_1772455;ILMN_1770053;ILMN_2398432;ILMN_1698419;ILMN_1752793;ILMN_2075334;ILMN_1843932,ILMN_1658702;ILMN_1756849;ILMN_1881081;ILMN_1751120;ILMN_1779648;ILMN_1681542;ILMN_1721127;ILMN_2115340;ILMN_2144426;ILMN_1813314;ILMN_1768973;ILMN_1747589;ILMN_1716195;ILMN_1686478;ILMN_1713436;ILMN_1688666;ILMN_1671911;ILMN_1756022;ILMN_1776845;ILMN_1673682;ILMN_1680937;ILMN_1749368;ILMN_1676580;ILMN_1788489;ILMN_1773763;ILMN_1792689;ILMN_1687947;ILMN_1663453;ILMN_1670033;ILMN_1726815;ILMN_1764986;ILMN_1664706;ILMN_1808907
DNA methylation ,0.5996702817775168,4.545374745347576,0.0,9.932909797121753e-05,65,57,ILMN_1658702;ILMN_1756849;ILMN_1881081;ILMN_1751120;ILMN_1681542;ILMN_1721127;ILMN_2115340;ILMN_2144426;ILMN_1813314;ILMN_1768973;ILMN_1716195;ILMN_1713436;ILMN_1688666;ILMN_1776845;ILMN_1680937;ILMN_1749368;ILMN_1676580;ILMN_1785756;ILMN_1788489;ILMN_1792689;ILMN_1687947;ILMN_1670033;ILMN_1726815;ILMN_1764986;ILMN_1664706;ILMN_1808907;ILMN_1758623;ILMN_2224990;ILMN_1775925;ILMN_1732071;ILMN_1666179;ILMN_1654945;ILMN_2053992;ILMN_2165369;ILMN_2402930;ILMN_1779373;ILMN_1652998;ILMN_1760201;ILMN_1707257;ILMN_1782329;ILMN_1723111;ILMN_1778357;ILMN_1750180;ILMN_1742123;ILMN_2108779;ILMN_2119320;ILMN_2207865;ILMN_1755318;ILMN_1742143;ILMN_1753524;ILMN_1736820;ILMN_1706784;ILMN_1707858;ILMN_1695706;ILMN_2401352;ILMN_1708728;ILMN_2075334,ILMN_1658702;ILMN_1756849;ILMN_1881081;ILMN_1751120;ILMN_1681542;ILMN_1721127;ILMN_2115340;ILMN_2144426;ILMN_1813314;ILMN_1768973;ILMN_1716195;ILMN_1713436;ILMN_1688666;ILMN_1776845;ILMN_1680937;ILMN_1749368;ILMN_1676580;ILMN_1785756;ILMN_1788489;ILMN_1792689;ILMN_1687947;ILMN_1670033;ILMN_1726815;ILMN_1764986;ILMN_1664706;ILMN_1808907
